recnum,person_id,fc_num,contact_date,sex,race,age,build,hair_style,skin_tone,ethnicity,otherclothing,deceased,license_state,license_type,was_frisked
,19261058141,FC21000036,2021-01-04 11:00:00.0000000,Male,Black,27,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,No License - Record Only,1
,19261250581,FC21000037,2021-01-04 10:05:00.0000000,Male,White,20,Medium,NULL,NULL,Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,0
,19261329204,FC21000038,2021-01-04 10:50:00.0000000,Male,Black,34,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,19261924132,FC21000039,2021-01-04 13:45:00.0000000,Male,White,30,Medium,Short,Light,NULL,,0,MA,,1
,19262209161,FC21000040,2021-01-04 16:00:00.0000000,Male,Black,28,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,19262211691,FC21000040,2021-01-04 16:00:00.0000000,Female,Black,26,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,0
,19262348825,FC21000041,2021-01-04 17:00:00.0000000,Female,White,38,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,19262413020,FC21000042,2021-01-04 16:41:00.0000000,Male,Black,28,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,19262413653,FC21000042,2021-01-04 16:41:00.0000000,Male,Black,30,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,NULL
,19262553798,FC21000043,2021-01-04 00:00:00.0000000,Male,Black,30,Medium,Bald or Balding,Light Brown,Not of Hispanic Origin,,0,MA,"ID - Had a License, now has ID",1
,19262559407,FC21000043,2021-01-04 00:00:00.0000000,Female,Black,30,NULL,NULL,NULL,NULL,,0,MA,,NULL
,19262607947,FC21000044,2021-01-04 17:45:00.0000000,Male,Black,24,Medium,NULL,NULL,Hispanic Origin,,0,MA,,1
,19262608437,FC21000044,2021-01-04 17:45:00.0000000,Female,White,49,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,NULL
,19262624194,FC21000044,2021-01-04 17:45:00.0000000,Female,Unknown,24,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,0
,19262653981,FC21000045,2021-01-04 17:30:00.0000000,Male,White,40,Heavy,Short,NULL,Not of Hispanic Origin,,0,MA,,1
,19262658156,FC21000045,2021-01-04 17:30:00.0000000,Male,Unknown,32,NULL,NULL,NULL,Unknown,,0,NULL,,NULL
,19262651340,FC21000046,2021-01-04 19:30:00.0000000,Male,NULL,31,NULL,NULL,NULL,NULL,,0,NULL,,1
,19262644295,FC21000047,2021-01-04 18:50:00.0000000,Male,Black,26,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,0
,19262647624,FC21000048,2021-01-04 16:17:00.0000000,Male,Asian,39,Thin,Crew Cut,Medium,Not of Hispanic Origin,,0,MA,,0
,19262650148,FC21000048,2021-01-04 16:17:00.0000000,Male,Black,21,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,19262653874,FC21000048,2021-01-04 16:17:00.0000000,Male,Black,19,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,19262653032,FC21000049,2021-01-04 18:45:00.0000000,Female,Black,34,NULL,NULL,NULL,Unknown,,0,NULL,,0
,19262649811,FC21000049,2021-01-04 18:45:00.0000000,Male,Black,34,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,19262669584,FC21000050,2021-01-04 19:50:00.0000000,Male,Black,29,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,19262681861,FC21000051,2021-01-04 17:30:00.0000000,Female,White,33,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,19262768916,FC21000052,2021-01-04 20:10:00.0000000,Male,Black,22,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,19262770423,FC21000052,2021-01-04 20:10:00.0000000,Male,Black,29,Unknown,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,19262699311,FC21000053,2021-01-04 14:38:00.0000000,Male,Black,19,Thin,NULL,NULL,Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,0
,19262716080,FC21000053,2021-01-04 14:38:00.0000000,Male,Black,24,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,19262863055,FC21000054,2021-01-04 17:00:00.0000000,Male,Black,32,Medium,Braided,NULL,Unknown,,0,MA,Class D,1
,19262864326,FC21000054,2021-01-04 17:00:00.0000000,Male,Black,31,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,19262914901,FC21000055,2021-01-04 22:15:00.0000000,Male,Black,28,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,19262979251,FC21000056,2021-01-03 19:33:00.0000000,Female,Black,56,NULL,NULL,NULL,Unknown,,0,MA,,0
,19263363904,FC21000057,2021-01-05 00:25:00.0000000,Male,Black,33,Medium,Dreadlocks,Light Brown,NULL,,0,MA,,NULL
,19263363904,FC21000057,2021-01-05 00:25:00.0000000,Male,Black,33,Medium,Dreadlocks,Light Brown,NULL,,0,MA,,1
,19263373826,FC21000058,2021-01-05 03:21:00.0000000,Male,White,35,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,NULL
,19263375085,FC21000058,2021-01-05 03:21:00.0000000,Male,Black,44,Unknown,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,19263409873,FC21000059,2021-01-05 03:08:00.0000000,Female,White,42,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,1
,19263415896,FC21000059,2021-01-05 03:08:00.0000000,Female,White,47,Stocky,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,1
,19263436891,FC21000060,2021-01-05 02:00:00.0000000,Male,Black,23,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,19263437778,FC21000060,2021-01-05 02:00:00.0000000,Male,Black,20,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,0
,19263440466,FC21000060,2021-01-05 02:00:00.0000000,Male,Black,29,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,19265042409,FC21000062,2021-01-04 20:28:00.0000000,Male,Black,44,Thin,NULL,Medium,Not of Hispanic Origin,,0,MA,,1
,19265043082,FC21000062,2021-01-04 20:28:00.0000000,Female,White,34,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,1
,19265048051,FC21000063,2021-01-04 22:10:00.0000000,Male,Black,30,Medium,Short,Dark Brown,Not of Hispanic Origin,,0,MA,Class D,0
,19265100118,FC21000064,2021-01-05 16:35:00.0000000,Male,Black,49,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,NULL
,19265100118,FC21000064,2021-01-05 16:35:00.0000000,Male,Black,49,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,19265104557,FC21000065,2021-01-05 16:20:00.0000000,Male,Black,40,Medium,Curly,Brown,Not of Hispanic Origin,,0,MA,,0
,19265734198,FC21000066,2021-01-05 18:09:00.0000000,Male,Black,20,Thin,Afro,Medium Brown,NULL,,0,MA,Class D,1
,19265739370,FC21000066,2021-01-05 18:09:00.0000000,Male,Black,19,Thin,Afro,Light Brown,Not of Hispanic Origin,,0,MA,,0
,19265762564,FC21000067,2021-01-05 21:24:00.0000000,Male,Black,29,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,19265763768,FC21000067,2021-01-05 21:24:00.0000000,Male,Black,25,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,19265900024,FC21000068,2021-01-05 22:16:00.0000000,Female,Black,23,Average,Braided,NULL,Unknown,,0,MA,Class D,0
,19265905522,FC21000069,2021-01-05 22:23:00.0000000,Female,Other,30,NULL,NULL,NULL,NULL,,0,MA,,0
,19265969898,FC21000070,2021-01-05 22:30:00.0000000,Male,Black,33,Stocky,Dreadlocks,Dark Brown,NULL,,0,MA,,0
,19266347999,FC21000071,2021-01-05 08:26:00.0000000,Male,Black,32,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,19266427635,FC21000072,2021-01-06 00:26:00.0000000,Male,Black,20,Thin,Braided,Medium Brown,Not of Hispanic Origin,,0,MA,,1
,19266428098,FC21000072,2021-01-06 00:26:00.0000000,Male,Black,21,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,1
,19266429143,FC21000072,2021-01-06 00:26:00.0000000,Male,Black,21,Medium,Short,Dark,Not of Hispanic Origin,,0,OTH,None,1
,19266429430,FC21000072,2021-01-06 00:26:00.0000000,Male,Black,22,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,1
,19266429653,FC21000072,2021-01-06 00:26:00.0000000,Male,Black,22,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,1
,19266468291,FC21000073,2021-01-06 02:21:00.0000000,Male,White,23,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,19266468345,FC21000073,2021-01-06 02:21:00.0000000,Female,White,55,NULL,NULL,NULL,Unknown,,0,NULL,,0
,19266468439,FC21000073,2021-01-06 02:21:00.0000000,Female,White,43,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,19266489642,FC21000074,2021-01-06 02:02:00.0000000,Male,White,34,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,0
,19266490127,FC21000074,2021-01-06 02:02:00.0000000,Female,White,45,Medium,Curly,Light Brown,Hispanic Origin,,0,MA,,0
,19267061675,FC21000075,2021-01-06 10:15:00.0000000,Male,White,60,Thin,NULL,NULL,Hispanic Origin,,0,MA,,0
,19267090054,FC21000075,2021-01-06 10:15:00.0000000,Male,White,26,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,19267216541,FC21000076,2021-01-06 11:30:00.0000000,Male,Black,27,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,19267507731,FC21000077,2021-01-06 00:00:00.0000000,Male,White,38,Heavy,Curly,Medium,NULL,,0,MA,,1
,19267548341,FC21000078,2021-01-06 11:00:00.0000000,Male,Black,58,NULL,NULL,NULL,Unknown,,0,MA,Class D,0
,19267597354,FC21000079,2021-01-06 13:20:00.0000000,Male,Black,27,Stocky,Braided,Dark Brown,NULL,,0,MA,Class D,0
,19267598525,FC21000079,2021-01-06 13:20:00.0000000,Male,Black,40,Medium,Short,Medium Brown,NULL,,0,MA,,0
,19267599588,FC21000079,2021-01-06 13:20:00.0000000,Male,Black,40,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,19267598951,FC21000080,2021-01-06 12:10:00.0000000,Male,White,28,Medium,Short,Medium,Not of Hispanic Origin,,0,MA,,1
,19267782949,FC21000081,2021-01-06 14:02:00.0000000,Male,Black,40,NULL,NULL,NULL,Unknown,,0,MA,Other: Suspended,1
,19267921102,FC21000082,2021-01-06 14:03:00.0000000,Male,White,50,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,19267921305,FC21000082,2021-01-06 14:03:00.0000000,Male,White,63,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,19268420761,FC21000083,2021-01-06 18:00:00.0000000,Female,Black,19,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,19268422052,FC21000083,2021-01-06 18:00:00.0000000,Female,Black,26,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,19268616774,FC21000084,2021-01-06 06:30:00.0000000,Male,Black,24,NULL,NULL,NULL,NULL,,0,MA,Class D,0
,19268989312,FC21000085,2021-01-06 20:47:00.0000000,Male,Black,NULL,NULL,NULL,NULL,Unknown,,0,NULL,,0
,19269035206,FC21000086,2021-01-06 20:47:00.0000000,Female,Black,30,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,19269038259,FC21000086,2021-01-06 20:47:00.0000000,Male,Black,38,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,"ID - Had a License, now has ID",1
,19269040611,FC21000086,2021-01-06 20:47:00.0000000,Female,Black,40,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,NULL
,19269059002,FC21000087,2021-01-06 21:00:00.0000000,Male,Black,17,Medium,NULL,NULL,Hispanic Origin,,0,NULL,,0
,19269059501,FC21000087,2021-01-06 21:00:00.0000000,Male,Unknown,22,NULL,NULL,NULL,NULL,,0,MA,,0
,19269379403,FC21000088,2021-01-07 01:55:00.0000000,Male,Black,20,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,1
,19269380145,FC21000088,2021-01-07 01:55:00.0000000,Male,Black,20,Thin,Braided,Medium Brown,Not of Hispanic Origin,,0,MA,,1
,19269381222,FC21000088,2021-01-07 01:55:00.0000000,Male,Black,18,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,19269419907,FC21000089,2021-01-07 00:51:00.0000000,Male,Black,29,NULL,NULL,NULL,NULL,,0,NULL,,1
,19269424189,FC21000089,2021-01-07 00:51:00.0000000,Male,Black,26,NULL,NULL,NULL,Unknown,,0,MA,,1
,19269502063,FC21000090,2021-01-07 00:22:00.0000000,Male,Black,55,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,0
,19269512090,FC21000091,2021-01-07 02:18:00.0000000,Male,White,29,Heavy,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,1
,19269512137,FC21000091,2021-01-07 02:18:00.0000000,Male,White,34,Thin,NULL,NULL,Hispanic Origin,,0,MA,,0
,19272957856,FC21000092,2021-01-07 12:45:00.0000000,Male,White,55,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,19273891907,FC21000093,2021-01-07 17:30:00.0000000,Male,Black,32,Medium,NULL,Dark,Not of Hispanic Origin,,0,MA,,1
,19273892037,FC21000093,2021-01-07 17:30:00.0000000,Male,Black,16,Heavy,NULL,NULL,NULL,,0,MA,,0
,19279196436,FC21000095,2021-01-07 15:00:00.0000000,Male,Black,21,Medium,Corn Rows,Medium Brown,NULL,,0,MA,,0
,19279223682,FC21000096,2021-01-07 20:29:00.0000000,Female,White,34,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,0
,19279315788,FC21000097,2021-01-07 22:15:00.0000000,Male,White,40,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,19279731984,FC21000098,2021-01-08 02:20:00.0000000,Male,Black,23,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,19279880949,FC21000099,2021-01-08 02:13:00.0000000,Male,White,40,Thin,Short,Light,NULL,,0,MA,,0
,19292734523,FC21000100,2021-01-08 14:03:00.0000000,Female,White,26,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,NULL
,19292734523,FC21000100,2021-01-08 14:03:00.0000000,Female,White,26,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,NULL
,19292884547,FC21000100,2021-01-08 14:03:00.0000000,Male,Black,30,NULL,NULL,NULL,Unknown,,0,NULL,,0
,19295938221,FC21000101,2021-01-08 11:32:00.0000000,Male,White,28,Thin,Shaved Head,Light,Not of Hispanic Origin,,0,MA,,1
,19317649973,FC21000102,2021-01-08 15:10:00.0000000,Male,Black,37,Stocky,NULL,NULL,Hispanic Origin,,0,MA,Class D,1
,19317849157,FC21000102,2021-01-08 15:10:00.0000000,Male,Black,29,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,1
,19319220467,FC21000103,2021-01-08 16:00:00.0000000,Male,White,19,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,1
,19319329025,FC21000103,2021-01-08 16:00:00.0000000,Female,White,19,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,19320312954,FC21000104,2021-01-08 21:03:00.0000000,Male,White,30,NULL,Curly,Light,Hispanic Origin,,0,MA,Class D,0
,19320382001,FC21000104,2021-01-08 21:03:00.0000000,Female,Asian,24,Medium,Straight,Light Brown,Not of Hispanic Origin,,0,MA,Class D,0
,19320468061,FC21000106,2021-01-08 18:08:00.0000000,Male,Black,18,Medium,Short,Dark Brown,Not of Hispanic Origin,,0,MA,,0
,19323121279,FC21000107,2021-01-08 21:15:00.0000000,Male,Black,24,Thin,Short,NULL,Hispanic Origin,,0,MA,Class D,0
,19323139927,FC21000107,2021-01-08 21:15:00.0000000,Female,Black,30,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,20293476959,FC21000108,2021-01-29 21:05:00.0000000,Male,White,63,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,NULL
,20293476959,FC21000108,2021-01-29 21:05:00.0000000,Male,White,63,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,19354002837,FC21000109,2021-01-09 12:52:00.0000000,Male,Black,30,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,19354085601,FC21000110,2021-01-09 13:47:00.0000000,Male,Black,17,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,1
,19354140792,FC21000111,2021-01-09 13:10:00.0000000,Male,Black,15,NULL,NULL,NULL,Unknown,,0,NULL,,1
,19354418338,FC21000112,2021-01-08 15:55:00.0000000,Female,White,30,Medium,Unkempt,Light,Not of Hispanic Origin,,0,MA,,1
,19354455922,FC21000113,2021-01-08 10:00:00.0000000,Male,Black,39,Medium,Short,Light Brown,Hispanic Origin,,0,MA,Class D,0
,19354456273,FC21000113,2021-01-08 10:00:00.0000000,Female,Unknown,40,NULL,NULL,NULL,Hispanic Origin,,0,NULL,,0
,19354535644,FC21000114,2021-01-09 18:29:00.0000000,Male,Black,24,Stocky,Bald or Balding,Light Brown,Not of Hispanic Origin,,0,MA,,0
,19354536375,FC21000114,2021-01-09 18:29:00.0000000,Male,Black,23,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,19354538183,FC21000114,2021-01-09 18:29:00.0000000,Male,Black,24,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,19354543156,FC21000115,2021-01-09 18:10:00.0000000,Male,Black,31,Medium,NULL,Medium Brown,Not of Hispanic Origin,,0,MA,,0
,19357483794,FC21000116,2021-01-09 19:30:00.0000000,Male,Black,36,Medium,NULL,Light Brown,Not of Hispanic Origin,,0,MA,,0
,19392596419,FC21000117,2021-01-10 00:00:00.0000000,Male,White,52,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,19425879712,FC21000118,2021-01-10 01:35:00.0000000,Male,White,24,Stocky,Braided,Light Brown,Hispanic Origin,,0,MA,Class D,0
,19425936996,FC21000118,2021-01-10 01:35:00.0000000,Female,Black,31,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,19429125482,FC21000119,2021-01-10 00:00:00.0000000,Male,Black,23,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,1
,19480052912,FC21000120,2021-01-10 11:25:00.0000000,Male,Black,52,Muscular,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
